3698,"4 friends, 2 couples. Twice as much to lie about in the morning."
3699,
3700,"A joyride through sex, love, and other activities"
3701,Fear is a place.
3702,
3703,563 miles. 9 people. $2 million. 1001 problems!
3704,"Remember to love, surrender to love, and vow to never, never forget"
3705,Life is an adventure. Don't blow it.
3706,Love stings
3707,Hollywood had it coming
3708,Terror is the same on any planet.
3709,Are you game?
3710,"One family struggles for survival, for justice, for freedom."
3711,Sometimes the future is better than it used to be.
3712,
3713,
3714,A comedy to arouse your appetite.
3715,What’s eating you?
3716,Trust. Seduction. Betrayal.
3717,Crosses Teenage Mutant Ninja Turtles and Home Alone!
3718,"Colt, Rocky and Tum Tum are back for bigger kicks in an all new adventure"
3719,"Tum Tum, Colt and Rocky are back for all new non-stop Ninja action!"
3720,He's not as fast as he used to be... That's what makes him human. He's a bounty hunter... And that's what makes him dangerous.
3721,I warned you not to go out tonight.
3722,A Frightening Comedy
3723,Flesh to touch... Flesh to burn! Don't keep the Wicker Man waiting!
3724,"I Wish I May, I Wish I Might, Become My Sister For A Night!"
3725,As you've never seen it before.
3726,The story of a wanna be who got to be.
3727,
3728,
3729,"On the Long Island Expressway there are lanes going east, lanes going west, and lanes going straight to hell."
3730,
3731,They're back -- in their mummy's arms!
3732,
3733,"In the nine months prior to World War II, 10,000 innocent children left behind their families, their homes, their childhood, and took the journey..."
3734,The glass is about to be shattered...
3735,The most important thing in life is showing up
3736,
3737,They have forty-five minutes to save the world. They need forty-six.
3738,"In music she found her dream, her love, herself."
3739,"The only thing more dangerous than the line being crossed, is the cop who will cross it."
3740,"In a city of 8 million people, what are the odds the perfect two will meet?"
3741,
3742,She was lost from the moment she saw him.
3743,It's not what he knows. It's what he understands.
3744,The Most Highly Acclaimed Horror Phantasy Of Our Time.
3745,IT'S FUN TO BE SCARED BY 13 GHOSTS
3746,
3747,Ever See a Four-Sided Triangle?
3748,How dare he make love to me - And not be a married man!
3749,The biggest entertainment ever to rock the screen with laughter!
3750,
3751,"...the film version of the stage hit, as the ruthless beauty whose ambition spelt the doom of three men"
3752,"20,000 Laughs Under The Sea!"
3753,The scream you hear may be your own!
3754,You have to see it to believe it!
3755,
3756,"On November 13, 1974, Karen Silkwood, an employee of a nuclear facility, left to meet with a reporter from the New York Times. She never got there."
3757,
3758,A Way of Life
3759,The stars belong to a new generation.
3760,...I'll never tell.
3761,What if one of life's great mysteries moved in upstairs?
3762,3% Body Fat. 1% Brain Activity.
3763,Life's a trip......
3764,"It was just a joke, just for fun."
3765,His World. His Rules.
3766,Sometimes True Love Can Have More Than One Face.
3767,"Only chance could have thrown them together. Now, nothing can pull them apart."
3768,One man against a cruel system.
3769,The Musical Comedy Smash of the 80's!
3770,When you're young and going nowhere... the Carny looks like a good way out.
3771,...an experience beyond total fear.
3772,Just what we all need! A really good hit!
3773,She was married at 13. She had four kids by the time she was 20. She's been hungry and poor. She's been loved and cheated on. She became a singer because it was the only thing she could do. She became a star because it was the only way she could do it.
3774,If you're really in love... nothing's going to stand in your way
3775,Al Pacino is Cruising for a killer.
3776,A story of love and conflict.
3777,
3778,"Two's company, three's a crime."
3779,Unmask the legend
3780,An actress longing to be a star. A woman searching for herself. Both worlds will collide... on Mulholland Drive.
3781,Mismatched. Misguided. Unmistakably friends.
3782,
3783,It's Elvis!..cooking up a storm!
3784,Detective Harry Callahan. He doesn't break murder cases. He smashes them.
3785,To Life!
3786,"In a life of crime, no one can be trusted... Not even your friend."
3787,
3788,"In 1984, Betty Mahmoody's husband took his wife and daughter to meet his family in Iran. He swore they would be safe. They would be happy. They would be free to leave. He lied."
3789,Nice girls don't wear cha-cha heels.
3790,Only the legend will survive.
3791,A Castle Can Only Have One King
3792,One day can make your life; one day can ruin your life. All life is is four or five big days that change everything.
3793,Dreams. What are they? An escape from reality or reality itself?
3794,Change the way you look at the world.
3795,
3796,"There are ghosts around us all the time. Most of them don't want to hurt us. But, there are exceptions..."
3797,You can never go too far
3798,"Seen from a distance, it's perfect."
3799,
3800,He will do anything to protect his family.
3801,We Scare Because We Care.
3802,Stealing the power of the universes one by one.
3803,Some things can't be erased.
3804,It isn't love that makes the world go round.
3805,Are You A Shallow Guy?
3806,...Fear is the Message!
3807,"When you're down 'n dirty, it all comes out in..."
3808,Let the Magic Begin.
3809,Love is hard.
3810,
3811,It's only a flesh wound!
3812,It's not how you play the game. It's how the game plays you.
3813,The living will always be more dangerous than the dead.
3814,A young man. An older woman. Her ex-husband. Things are about to explode...
3815,Jabberwocky: the monster so horrible that people caught the plague to avoid it
3816,People who see FUNNY GIRL are the luckiest people in the world!
3817,The film that was banned for 4 years. Why..?
3818,"Born with the courage of an eagle, the strength of a black tiger, and the power of a god."
3819,Today Her Greatest! For a woman there's always an excuse…
3820,
3821,
3822,Who dunnit? This time it's Neil Simon who's really dunnit.
3823,Hasn't the weather been strange...could it be a warning?
3824,Luis Buñuel's masterpiece
3825,"When U. S. Bates told his son he could have any present he wanted, he picked the most outrageous gift of all... Jack Brown."
3826,
3827,The Latest Fashion In Murder
3828,
3829,"If they've really got what it takes, it's going to take everything they've got."
3830,He'll save every one of us!
3831,The dirtiest Harry of them all.
3832,Clint Eastwood is the man in the middle of The Gauntlet
3833,Out of a Time-Rotted Tomb Crawls an Unspeakable Horror!
3834,America wasn't ready...but HE was!
3835,No parents. No teachers. No rules... No mercy.
3836,
3837,In any other town they'd be the bad guys...
3838,"""If God could do the things that we can do, he'd be a happy man . . ."""
3839,Dirty Harry is at it again
3840,His only weapon is his will to survive.
3841,Morty Fineman. Artist. Visionary. Madman.
3842,The Hardest Working Man in Show Business
3843,Are you in or out?
3844,
3845,
3846,
3847,
3848,
3849,
3850,"Vladimir Ivanoff walks into a department store to buy blue jeans, walks out with a girl friend, an immigration lawyer and a buddy. His life and theirs will never be the same again."
3851,it's no longer a story for children.
3852,One person can change your life forever.
3853,They served you Breakfast. They gave you Pie. Now we’re gonna stuff your face.
3854,"Forget everything you know, and open your eyes."
3855,
3856,
3857,Sometimes love isn't enough.
3858,"Family isn’t a word, it’s a sentence."
3859,Once... they made history. Now... they are history.
3860,Mr. Stimpson ran his life and everyone else's by the clock. Then one day at 2:09 and 43 seconds... The clock decided to strike back.
3861,
3862,"Journey with Wolff and Niki, an interstellar adventurer and young rebel. On a mission to rescue three stranded women from a planet no one has warned them about. Because no one has ever returned."
3863,
3864,They've got their degrees all rolled up.
3865,"He may be small, but he's got a big brain!"
3866,If they lived in the same century they'd be perfect for each other.
3867,One ring to rule them all
3868,Sometimes your life comes into focus one frame at a time.
3869,I need to believe that something extra ordinary is possible...
3870,
3871,One of the great ones!
3872,Here is a picture that was marked for greatness before it was ever screened!
3873,Beyond the age of innocence... into the age of awareness
3874,Their dramatic story can now be told!
3875,"We're not rated X for nothin', baby!"
3876,
3877,If you've ever been to a wilder party... you're under arrest!
3878,The most electrifying entertainment of our time!
3879,Float like a butterfly and sting like a bee.
3880,Leave No Man Behind.
3881,
3882,Tea at four. Dinner at eight. Murder at midnight.
3883,love is all you need
3884,A lifetime of change can happen in a single moment.
3885,You'll never guess what you'll find inside...
3886,A hard cop and a soft dame.
3887,There's only one way to win the girl of your dreams: floor it!
3888,By the time the world's greatest detectives figure out whodunnit... you could die
3889,
3890,"Sometimes, life happens by accident."
3891,It's not just a place. It's a state of mind.
3892,
3893,The boys are back in town.
3894,
3895,
3896,BE CAREFUL WHAT YOU WISH FOR... IT JUST MIGHT COME TRUE.
3897,"A wondrous tale of action and suspense, damsels and ogres, dungeons and dragons, questing knights and evil warlocks."
3898,"In the Dark Ages, Magic was a weapon. Love was a mystery. Adventure was everywhere... And Dragons were real."
3899,The most powerful legend of all is back in a new adventure.
3900,The end of mankind as we know it.
3901,
3902,Big Oil. Big Money. Big Mystery. Everyone's out to make a killing.
3903,"In the Future, not everyone is who they seem to be."
3904,
3905,Get ready for mush hour!
3906,One Cop. One Con. No Mercy.
3907,
3908,
3909,...The Ultimate Experience
3910,The Mystery. The Life. The Love. The Legend
3911,
3912,The far out story of the far west
3913,"In 1966, Dieter Dengler was shot down over Laos, captured, and, down to 85 pounds, escaped."
3914,M*A*S*H Gives A D*A*M*N.
3915,A true story
3916,
3917,
3918,Prepare for adventure. Count on revenge.
3919,What do you see?
3920,She didn't belong. She was misunderstood. And she would change him forever.
3921,
3922,Welcome to Metropolis
3923,
3924,From the director of Happiness and Welcome To The Dollhouse.
3925,Welcome to life at the bottom of the food chain.
3926,For anyone who has ever dreamed of running away from it all
3927,
3928,When all else fails... cheat.
3929,
3930,Fortune can make a man do some pretty fowl things.
3931,
3932,
3933,
3934,The truth is never overrated
3935,What would you do if you lost everything?
3936,Go Ballistic
3937,
3938,No bib. No crib. No problem.
3939,
3940,
3941,Shirley's A Little Swiss Miss In The Loveliest Story of Her Career !
3942,
3943,The Chicago Cubs needed a miracle... They got Henry Rowengartner.
3944,A piece of paradise a half block wide and a whole summer long.
3945,Pass the warning.
3946,Dreams change. Friends are forever
3947,"Beyond Courage, Beyond Honor."
3948,Give a father no options and you leave him no choice.
3949,The Classic Continues
3950,
3951,Evil has many faces
3952,I took you out of the gutter . . . I can fling you back!
3953,How Lucky Can You Get
3954,Saturday night you have your fling at life...and Sunday morning you face up to it!
3955,"If it was murder, where's the body?"
3956,
3957,"In everyone's life there's a ""Summer of '42"""
3958,"Like new, great looking and fully loaded with laughs."
3959,When someone you love dies... are they gone forever?
3960,This time there are no interviews.
3961,"It's Not Just About Football, It's About Pride Inside!"
3962,"A stressed father, a bride-to-be with a secret, a smitten event planner, and relatives from around the world create much ado about the preparations for an arranged marriage in India."
3963,
3964,The coach is waiting for his next beer. The pitcher is waiting for her first bra. The team is waiting for a miracle. Consider the possibilities.
3965,The Bad News Bears are one year older and one year wilder.
3966,A Masterpiece from Czechoslovakia
3967,
3968,
3969,Easier said than done.
3970,400 U.S paratroopers. 4000 Vietnamese soldiers. 12 000 miles away from home. 1 man led them into battle.
3971,The ability to love. The inability to love... The hunger to love.
3972,Do you believe in humans?
3973,Make every move as if it were your last.
3974,Believe in Yourself and You Can Do Anything!
3975,We are going to eat you!
3976,He's a hilarious hawkshaw... with a case on Dottie!
3977,
3978,The things she does to men can end only one way - in murder!
3979,Money can make people do funny things.
3980,The greatest adventure THROUGH all time!
3981,Everybody Needs A Release
3982,
3983,And she's out to beat the mob at their own game.
3984,
3985,Two brothers locked in deadly combat till the end of time!
3986,For 20 years he's been singing to the country. But he never figured he'd be living his own love songs.
3987,"The most dangerous man in the world. He's about to expose the CIA, the FBI, the KGB...and himself."
3988,His story will make you cry. His music will make you sing. His triumph will make you cheer.
3989,Who lit the fuse that tore Harold's world apart?
3990,"""All the world likes an outlaw. For some damn reason they remember 'em."" - Jesse James"
3991,
3992,You'll meet some interesting people and hear some great songs as The Monster Club
3993,You might just die...laughing!
3994,How do you fight a war called madness?
3995,The gates of hell have opened
3996,It's true. People have trouble remembering My Words. Moses had such a bad memory I had to give him tablets.
3997,They came. They thawed. They conquered.
3998,A secret experiment. A deadly virus. A fatal mistake.
3999,Lights. Camera. Aggravation.
4000,"When it comes to love, sometimes she just can't think straight."
4001,
4002,
4003,Life has its ways of teaching. Life has its ways to confuse us. Life has its ways to move us. Life has its ways to amaze. Life has its ways to hurt us. Life has its ways to heal. Life has its ways to inspire.
4004,He has everything at stake. He can't afford to lose. He's got to make all the right moves.
4005,The man of violence in whose place Christ died
4006,
4007,Like Merry Xmas and Happy New Year...They belong together!
4008,You'll Shriek At These Shieks! . . . trying the double - Oh! on Sheikess Dorothy Lamour!
4009,Ready For Fun . . Fight . . or a South Seas Romance . . . ! They find them all on the . . .
4010,
4011,"IT'S THAT GLEESOME THREESOME AGAIN! Giving you your worth in mirth! Toping all the fun in ""Road to Singapore!"""
4012,
4013,"This school is our home, we think it's worth defending."
4014,
4015,alone - at last...
4016,"""Honor thy wife, and everyone else's."""
4017,
4018,The legend of lone wolf and cub continues!
4019,The Bandit is back and better than ever!
4020,What we have here is a total lack of respect for the law!
4021,Smokey's Back! And The Bandit is at it again!
4022,Two jailbirds who just want out of the cage.
4023,Faster. Sharper. Deadlier.
4024,
4025,You saw the back-stabbing. Now see the final cut.
4026,
4027,"The adventure of a lifetime, in a few mere seconds."
4028,"The adventure of a lifetime, in a few mere seconds."
4029,Get ready for an unexpected hit.
4030,
4031,Sometimes dreams come back to life.
4032,Perversion at its wicked best!
4033,
4034,Life made her an outcast. Love made her an outlaw.
4035,Never have two consenting adults consented to so much.
4036,
4037,"Astronomy major Wendell Tvedt has studied galaxies, charted planets and pondered the universe. But in Palm Springs, he'll encounter his first full moon."
4038,
4039,Everything you trust. Everything you know. May be a lie...
4040,Don't Graduate. Celebrate.
4041,
4042,
4043,All for you...
4044,"The husband, the wife...or the bandit?"
4045,Slap Shot out slaps... out swears... out laughs...
4046,"An ambitious lawyer, a desperate father, they had no reason to meet, until today,"
4047,No Soul Is Safe.
4048,A romantic comedy without the sugar.
4049,Some secrets won't stay buried.
4050,In the Interest of Civilization... Conform.
4051,Love is here to stay... so is her family.
4052,The Lonesome Whistle of a Train... bringing the gallows closer to a desperado--the showdown nearer to his captor!
4053,
4054,Sentenced to 28 years in prison for a crime he never committed. Only two things can get him out - A lot of money and Charles Bronson!
4055,An average Joe. An adventurous comedy.
4056,Powerful Portrayal of Dignity and Courage
4057,"They were out for blood, and rotten to the core. Now they're back ..."
4058,"Jimmy's finally got a new life. The trouble is, it's somebody else's."
4059,They changed her diapers. She changed their lives.
4060,
4061,The only flaw in their plan was her.
4062,Warrior. Legend. King.
4063,
4064,Unlock the secret.
4065,Sticky & Square
4066,Evil has an upgrade.
4067,
4068,
4069,"If you're looking for the truth, you've come to the wrong place."
4070,
4071,If You Can't Trust a Car Salesman Who Can You Trust?
4072,A movie felt never so refreshing!
4073,A Comedy about a Soap Opera Writer Who's Typing without a Ribbon
4074,
4075,Lenny's Time Has Finally Come!
4076,A Chilling Tale Of Supernatural Evil.
4077,Don't get mad. Get promoted.
4078,"In the night, secrets are stolen"
4079,
4080,It's going to be a shot in the dark!
4081,With great power comes great responsibility.
4082,
4083,I Could Love You If You'd Let Me
4084,The prickly stage success that convulsed audiences around the world... with all its barbed wit and the sharpest comedy cast of the year!
4085,Creeping!...Crawling!...Crushing!
4086,
4087,Innocence has never been so seductive.
4088,"Once they declare war on each other, watch out. You could die laughing."
4089,"Where civilization ends, their journey begins."
4090,A zero will rise.
4091,Where do you go when you've gone too far?
4092,
4093,If You're Afraid to Say It... Just See It.
4094,
4095,"Warner Bros. sky highest, smile widest, wild and woolliest Western of 'em all!"
4096,The compelling story of a girl's impassioned search for happiness.
4097,"It's Blazing, Blistering Romance . . . in the wide open spaces !"
4098,One ordinary couple. One little white lie.
4099,A Jedi Shall Not Know Anger. Nor Hatred. Nor Love.
4100,
4101,Everybody Loves Ernest... But Nobody's Quite Sure Who He Really Is.
4102,Clint Eastwood will turn you Every Which Way But Loose
4103,Sherlock Holmes' Most Terrifying Adventure!
4104,Barbara Graham's Last Scream From Gas Chamber...
4105,It Started as a Concert. It Became a Celebration.
4106,Everyone has a limit.
4107,A tough cop. A brilliant killer. An unspeakable crime.
4108,Leader. Hero. Legend.
4109,Ask yourself if you're really happy.
4110,"For $10,000 they break your arms. For $20,000 they break your legs. Axel Freed owes $44,000."
4111,"The World of ""Mountain"" Riviera . . . The Fast Buck . . . The Angry Men . . . The Lonely Women !"
4112,"27,000 nuclear weapons. One is missing."
4113,He's All Action
4114,
4115,Amazing companions on an incredible journey...that journeys beyond imagination!
4116,Not for the faint-hearted…
4117,Two Mismatched Partners. One Messed Up Case!
4118,The Secret Is Out.
4119,She'd get out more if it wasn't a felony.
4120,
4121,He was the perfect weapon until he became the target.
4122,Get a Clue
4123,Honor Was Their Code.
4124,
4125,
4126,
4127,A pre-histerical comedy!
4128,They saw Paris. They saw France. They saw the Queen in her underpants.
4129,It started in May. In a small town. And every month after that whenever the moon was full... it came back.
4130,Tangled Wires... Whispering of Murder! Tangled Lives... Fighting to Escape!
4131,Two garbagemen who know when something smells funny!
4132,John Ford's New and Finest Picture of the Fighting Cavalry!
4133,
4134,He's coming to our galaxy.
4135,The system is perfect until it comes after you.
4136,"Follow Your Heart, Follow The Fence"
4137,Greetings from ...
4138,A Big Problem Calls For a Big Head
4139,"Small town kid, big time right hook."
4140,
4141,The World's Favorite Family is Back.
4142,"Think like Mike, Achieve like Mike, Be Like Mike."
4143,Same Planet. New Scum.
4144,Saving the world before bedtime!
4145,His First Big-Screen Adventure!
4146,Fight Fire With Fire
4147,Pray for Michael Sullivan.
4148,
4149,"They don't come any wilder than Oscar Wilde's classic comedy of manners, morals and morality!"
4150,John Travolta and Jamie Lee Curtis work up a sweat together!
4151,Survival of the fittest
4152,He is alive!
4153,
4154,Do you hate spiders? Do you really hate spiders? Well they don't like you either.
4155,Fate has found its hero.
4156,A Little Goes A Long Way
4157,He's still evil... He's still deadly... and he's still surrounded by frickin' idiots!
4158,
4159,
4160,The ride of your life.
4161,Films like that can influence the way we see the world
4162,Don't tell anyone.
4163,He can get into any disguise... getting out is another story.
4164,It’s not like they didn’t warn us.
4165,
4166,Little Spies. Big Attitudes
4167,It's her last best chance... is she going to take it?
4168,He's a heartbeat away from catching the killer
4169,A New Breed Of Secret Agent.
4170,Share the Ecstacy!
4171,
4172,
4173,
4174,
4175,He's teaching the students at Brandel High two words... NO MORE.
4176,"In the not-too-distant future, wars will no longer exist. But there WILL be...The Game"
4177,Action's future has arrived...
4178,"Three Friends, One Passion, No Limits."
4179,
4180,The past will connect them. The passion will possess them.
4181,The things that we fear the most have already happened to us...
4182,A star is... created.
4183,Two Enemies ... The Mob ... The Ultimate Showdown.
4184,
4185,
4186,What happens when the world stops caring?
4187,
4188,You will feel the power. Live the adventure. Experience the fantastic.
4189,The mother of all movies.
4190,H.G. Wells Races Through Time To Catch Jack The Ripper!
4191,See what happens when a dirty bum meets the filthy rich.
4192,It's a tough job but somebody's got to do it!
4193,The last site you'll ever see.
4194,
4195,
4196,
4197,
4198,His biggest fan just became his worst nightmare.
4199,Organized crime has never been this disorganized!
4200,It rests on 13 acres of earth over the very center of hell...!
4201,My name is Angela. They're going to kill me.
4202,Everyone's gettin' lined up.
4203,Their intentions were honorable. Their methods were criminal.
4204,Rules are made to be broken.
4205,Crimes of passion are not always between lovers.
4206,Insanity is relative.
4207,The wedding picture doesn't always tell the real story.
4208,"Martin just wanted a nice, quiet family vacation. Instead, he got... Captain Ron"
4209,
4210,A nice American family. They didn't want to kill. But they didn't want to die.
4211,The Wilcoxes were having some problems around the neighborhood... until the ultimate security system landed in their backyard.
4212,
4213,It was the Wanderer's Against The World...
4214,THRILLS! DRAMA! HEART-THROBS!
4215,"Who was that lady I saw you outwit last night? That was no lady...That was 'Mum' Wilberforce, ..."
4216,The men who broke the bank - and lost the cargo!
4217,"Guinness is Back...Working Wonders With Wile, Whimsey and Wit!"
4218,
4219,
4220,You Are Invited To Participate
4221,
4222,"Freedom. Country. Honor. Passion. To save his best friend, one man must risk everything he loves."
4223,It was the perfect plan until she refused to be the perfect victim!
4224,Living in a house full of women can be murder.
4225,
4226,Assume the position.
4227,The tunnel led Chihiro to a mysterious town...
4228,"A film about the war crimes of the American diplomat, Henry Kissinger."
4229,Sometimes What You're Looking For Is Right Where You Left It.
4230,Suit up for action!
4231,Real Love Stories Have No Ending
4232,
4233,For those who take their action raw.
4234,Fresh Fish. Mixed Vegetables.
4235,Before the Silence.
4236,
4237,"When you take justice into your own hands, what are the consequences?"
4238,Five guys. One safe. No brains.
4239,Here's to risks
4240,Nothing Like This Ever On the Screen!
4241,"Paris, 1926...there was nothing more modern."
4242,The Onion Field
4243,
4244,"Intimate and thrilling drama of a hero of the headlines... the girl who had his love and shared his life, but dared not question his one secret!"
4245,
4246,Who will his bride be tonight?
4247,Something funny is brewing at Elsinore Castle...
4248,GLUB! The Face That Launched A Thousand Torpedoes!
4249,The final act is murder.
4250,
4251,Six hundred feet beneath the surface terror runs deep
4252,We all run on instinct
4253,"If you could choose to live forever, would you?"
4254,
4255,One nation under the gun.
4256,Where does comedy come from?
4257,
4258,
4259,
4260,A snooty socialite is stranded on a Mediterranean island with a communist sailor.
4261,Watch who you leave behind.
4262,Nice Wheels. Dirty Deals. And One Mean Mother In A Kilt.
4263,"Before you die, you see"
4264,A day without sex is a day wasted.
4265,
4266,America is test-driving the future
4267,
4268,"2000 cast members, 3 orchestras, 33 rooms, 300 years, ALL IN ONE TAKE"
4269,"In 1935, a New York kid was looking for a hero. He found Dutch Schultz."
4270,"At 4 and 14, they tried to live on"
4271,Evil has finally found a home.
4272,Catch it
4273,Tony Manero knows the old days are over – But nobody's gonna tell him he can't feel that good again
4274,Hard Hat Days And Honky-Tonk Nights.
4275,See him before he sees you
4276,An ancient gold mask with the power to control minds...
4277,
4278,"A Fantasy, A Musical, A Place Where Dreams Come True."
4279,Suppose you picked up this morning's newspaper and your life was a front page headline... and everything they said was accurate... but none of it was true.
4280,
4281,Murder has a sound all of its own!
4282,A legend of terror isn't a campfire story anymore!
4283,"I lost my job, my house and my Rolls Royce; My family left me...What else can possibly go wrong?"
4284,When they met they heard bells. And that was just round one.
4285,She is 15. He is 17. The Love Every Parent Fears.
4286,
4287,When Make Believe Is Just Not Enough!
4288,Banned in 46 Countries!
4289,
4290,
4291,"In the Supreme Court, there are only eight of them against all of her."
4292,
4293,ALIEN was the beginning… Hell Has Just Been Relocated!
4294,"From a place you've never heard of, comes a story you'll never forget."
4295,... there's a little bit of him in all of us.
4296,Nothing Will Prepare You For THE HAND.
4297,
4298,
4299,
4300,Lock the doors... here come the Neighbors
4301,"There's a world on both sides of the rainbow where songs come true and every time it rains, it rains..."
4302,It's exactly what you think it is!
4303,It started as a vacation...
4304,Filmed in ODORAMA
4305,
4306,Sea Evil
4307,Do not attempt this at home.
4308,
4309,
4310,Prepare to be seduced
4311,The naked differences between men and women.
4312,A journey to the dark heart of Hollywood.
4313,Casino Royale is too much for one James Bond!
4314,
4315,IT'S A PLOT! ...to make the world die laughing!!
4316,Attitude meets espionage.
4317,Hell hath no fury...
4318,Nothing is more desirable or more deadly than a woman with a secret.
4319,Every moment is another chance.
4320,It's time to stop hiding from the truth.
4321,
4322,Hogwarts is back in session.
4323,Lead us not into temptation
4324,Dallas. 1963. The second shooter.
4325,The soul behind the sound.
4326,
4327,John Ford's Most Powerful Drama. The Breathtaking Saga of the United States Cavalry! The third installment of John Ford's trilogy...
4328,When all you can hear is your own silence.
4329,
4330,A world beyond imagination! Adventure beyond belief!
4331,The Continuing Drama Of Those Left Behind.
4332,Six men. Full moon. No chance.
4333,
4334,It All Happens Happily on a Heaven of a Houseboat!
4335,
4336,
4337,"Return to the Romance, Return to the Adventure..."
4338,"They've Always been REBELS - TODAY, They Become HEROES."
4339,
4340,"The passion, the violence, the birth of America's Gilded Age."
4341,On the world's loneliest highway it's not a game - it's murder!
4342,10 Seconds: The Pain Begins. 15 Seconds: You Can't Breathe. 20 Seconds: You Explode.
4343,"If you mess with a cop like Sharky, you better be very tough . . . or very beautiful."
4344,A revealing comedy.
4345,It's the land of hospitality... unless you don't belong there.
4346,The most beautiful woman of our time in the most erotic adventure of all time.
4347,Some of them promised they'd never fall in love.
4348,"Tonight, his take home pay is $410,000... tax free."
4349,This is the sound he created and performed. The rare personal films never before seen by the public. The private moments. The public triumphs. Intimate memories and reflections in his own words.
4350,Two brothers out to save everyone else.  But they couldn't save each other.
4351,He’s never been cooler.
4352,In everyone's life there's that one person who makes all the difference.
4353,The party's back in the 'hood!
4354,
4355,
4356,
4357,It's naughty. It's nice. It's animated.
4358,Fear is a trigger
4359,How far will you go for a second chance?
4360,Find your place in the universe.
4361,Are you afraid of the dark? You should be.
4362,
4363,"This woman has just cut, chopped, broken and burned four men beyond recognition… but no jury in America would ever convict her!"
4364,She wants it all...
4365,Dwarfing the mightiest! Towering over the greatest!
4366,Back in therapy
4367,Two worlds collide.
4368,"From the creator of Being John Malkovich, comes the story about the creator of Being John Malkovich."
4369,"In a future where freedom is outlawed, outlaws will become heroes."
4370,
4371,The film is a musical epic and it is widely considered as the director's best work with Un Homme et une Femme.
4372,
4373,
4374,The Germans planned a spectaular match - the prisoners planned a spectacular escape.
4375,An american original.
4376,Too frightened to breathe...
4377,"They share the laughter, the love, the frustration... and the bathroom."
4378,What a present for Christmas
4379,With Burt and Dolly this much fun just couldn't be legal!
4380,
4381,You don't have to be crazy to live here...but it helps.
4382,A cup of coffee and a side of dreams.
4383,When a man has murder on his mind be sure you don't fall into a...Deathtrap.
4384,A tasty comedy of bad manners.
4385,Half time is game time
4386,The hottest chick in town just switched bodies with the luckiest loser in the world.
4387,
4388,A generation's final journey... begins.
4389,Schmidt Happens
4390,The Story of a Father’s Love That Changed a Nation.
4391,Some are born with luck. Others gamble for it.
4392,A New Power Is Rising.
4393,This life was so close to never happening.
4394,Antwone Fisher is at war... with himself.
4395,America was born in the streets.
4396,Over. Done. Finished. A comedy about love at last glance.
4397,You don't need extraordinary powers to do extraordinary things.
4398,
4399,
4400,"For a rookie cop, there's one thing more dangerous than uncovering a killer's fantasy. Becoming it."
4401,"An act of love, or an act of murder?"
4402,One simple lie destroyed everything they had.
4403,Fencing is a science. Loving is a passion. Duelling is an obsession.
4404,"He had looks, charm... and killer instincts."
4405,Real badge. Real gun. Fake cop.
4406,There's being a kid. There's being a adult. And then there's that year in between.
4407,"When your Dad's an undertaker, your Mom's in heaven, and your Grandma's got a screw loose...it's good to have a friend who understands you. Even if he is a boy."
4408,These strange creatures still exist in Japan. Probably.
4409,"If this movie doesn’t make your skin crawl, it’s on too tight!"
4410,Beware the triffids... they grow... know... walk... talk... stalk... and kill!
4411,"""O"" is the mistress of all mistresses."
4412,Only the dead have seen the end of war
4413,Life is what happens in between rounds.
4414,The true story of a real fake.
4415,"If You Can't Be Famous, Be Infamous"
4416,The time to hide is over. The time to regret is gone. The time to live is now.
4417,Art + Politics = Power
4418,
4419,Music was his passion. Survival was his masterpiece.
4420,Anything Could Happen… Everything Did!
4421,It's No Laughing Matter.
4422,Some things are better left top secret.
4423,Some things are better left top secret.
4424,
4425,Welcome to the honeymoon from hell.
4426,
4427,Boy meets girl. Boy meets girl's cousin.
4428,He stole the money... And he's not giving it back.
4429,They only look like cops.
4430,"If you run you're dead... if you stay, you're dead again. Period."
4431,
4432,In prison they are the law. On the streets they are the power.
4433,"Sex, rap and family values?"
4434,
4435,
4436,"America is having a love affair with ""A Little Romance"""
4437,
4438,
4439,"Sun, surf, sand... and the sexy adventure of a lifetime."
4440,He's head over heels and headed straight for trouble!
4441,Evil rises.
4442,
4443,There never was a Bogart like this... and here's the reason...
4444,With a Piece in His Hand He Takes on the Man!
4445,
4446,Survival of the fastest.
4447,Death is like a boomerang. it keeps coming back
4448,Trust. Betrayal. Deception. In the C.I.A. nothing is what it seems.
4449,"When he talks, women listen."
4450,
4451,Be Careful... She Just Might Take Your Heart.
4452,"No Punches Pulled! If you thought ""On The Waterfront"" hit hard... wait till you see this one!"
4453,Their future was menaced by the past
4454,
4455,...the most devastating killing machine ever built... his job... steal it!
4456,The boy is on his way to becoming a man. The man is on his way to becoming a legend.
4457,
4458,The comedy that puts ZIP into being a teen...
4459,There's Magic in Believing!
4460,Fists and fun fly fast and furious when the Dragon Lord fights to save his nation's treasure
4461,A provocative tale of hidden desire
4462,
4463,
4464,"Forgive me, Father for I have sinned. I have killed for my Country, I have stolen for my Church, I have loved a Woman, and I am a Priest."
4465,"Never before in the history of human civilization has there been a movie called ""Monty Python Live at the Hollywood Bowl"""
4466,
4467,
4468,The Francis Coppola classic that audiences never had the chance to see [re-release]
4469,
4470,
4471,Buckle Your Swash and Jolly Your Roger for the Funniest Rock 'N Rollickin' Adventure Ever!
